,Diet_Composition
210,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5180&GenusName=Barbodes&SpeciesName=binotatus&stockcode=5419
211,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=17367&GenusName=Barbodes&SpeciesName=strigatus&stockcode=15560
212,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4765&GenusName=Barbonymus&SpeciesName=schwanenfeldii&stockcode=4989
213,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=15663&GenusName=Bassanago&SpeciesName=albescens&stockcode=14805
214,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4161&GenusName=Bathyagonus&SpeciesName=nigripinnis&stockcode=4357
215,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7201&GenusName=Bathygobius&SpeciesName=fuscus&stockcode=7331
216,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3692&GenusName=Bathymaster&SpeciesName=signatus&stockcode=3888
217,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9133&GenusName=Bathypterois&SpeciesName=dubius&stockcode=9454
218,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2564&GenusName=Bathyraja&SpeciesName=parmifera&stockcode=2760
219,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2569&GenusName=Bathyraja&SpeciesName=spinicauda&stockcode=2765
220,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2572&GenusName=Bathytoshia&SpeciesName=centroura&stockcode=2768
221,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=47978&GenusName=Batrachocottus&SpeciesName=baicalensis&stockcode=40291
222,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=47980&GenusName=Batrachocottus&SpeciesName=multiradiatus&stockcode=40292
223,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=46328&GenusName=Bellapiscis&SpeciesName=medius&stockcode=39040
224,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=47&GenusName=Belone&SpeciesName=belone&stockcode=57
225,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4934&GenusName=Bembrops&SpeciesName=heterurus&stockcode=5167
226,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=48341&GenusName=Benthophilus&SpeciesName=ctenolepidus&stockcode=40606
227,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=47935&GenusName=Benthophilus&SpeciesName=granulosus&stockcode=40253
228,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=47931&GenusName=Benthophilus&SpeciesName=macrocephalus&stockcode=40251
229,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=16265&GenusName=Benthophilus&SpeciesName=stellatus&stockcode=15005
230,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=22550&GenusName=Beringraja&SpeciesName=pulchra&stockcode=17915
231,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1320&GenusName=Beryx&SpeciesName=splendens&stockcode=1338
232,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7569&GenusName=Blenniella&SpeciesName=bilitonensis&stockcode=7873
233,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6051&GenusName=Blenniella&SpeciesName=periophthalmus&stockcode=6365
234,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4054&GenusName=Blepsias&SpeciesName=cirrhosus&stockcode=4250
235,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4471&GenusName=Blicca&SpeciesName=bjoerkna&stockcode=4669
236,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7734&GenusName=Bodianus&SpeciesName=perditio&stockcode=8044
237,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1067&GenusName=Bodianus&SpeciesName=rufus&stockcode=1083
238,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=203&GenusName=Boops&SpeciesName=boops&stockcode=217
239,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=319&GenusName=Boreogadus&SpeciesName=saida&stockcode=333
240,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=11657&GenusName=Bothrocara&SpeciesName=brunneum&stockcode=11983
241,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=25015&GenusName=Bothrocarina&SpeciesName=microcephala&stockcode=19791
242,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=978&GenusName=Bothus&SpeciesName=lunatus&stockcode=994
243,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7641&GenusName=Bothus&SpeciesName=mancus&stockcode=7949
244,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4207&GenusName=Bothus&SpeciesName=ocellatus&stockcode=4403
245,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=207&GenusName=Bothus&SpeciesName=podas&stockcode=221
246,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=56284&GenusName=Bovichtus&SpeciesName=chilensis&stockcode=46333
247,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2079&GenusName=Brachymystax&SpeciesName=lenok&stockcode=2275
248,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=54793&GenusName=Brama&SpeciesName=australis&stockcode=45368
249,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3554&GenusName=Brama&SpeciesName=caribbea&stockcode=3750
250,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3555&GenusName=Brama&SpeciesName=japonica&stockcode=3751
251,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5207&GenusName=Brevimyrus&SpeciesName=niger&stockcode=5445
252,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1592&GenusName=Brevoortia&SpeciesName=tyrannus&stockcode=1785
253,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5209&GenusName=Brienomyrus&SpeciesName=longianalis&stockcode=5447
254,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=51&GenusName=Brosme&SpeciesName=brosme&stockcode=61
255,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7297&GenusName=Brotula&SpeciesName=multibarbata&stockcode=7588
256,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5231&GenusName=Brycinus&SpeciesName=leuciscus&stockcode=5471
257,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5234&GenusName=Brycinus&SpeciesName=longipinnis&stockcode=5474
258,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5240&GenusName=Brycinus&SpeciesName=macrolepidotus&stockcode=5480
259,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5235&GenusName=Brycinus&SpeciesName=nurse&stockcode=5475
260,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3777&GenusName=Bryozoichthys&SpeciesName=lysimus&stockcode=3973
261,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=817&GenusName=Bythaelurus&SpeciesName=canescens&stockcode=833
262,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=819&GenusName=Bythaelurus&SpeciesName=hispidus&stockcode=835
263,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=14350&GenusName=Caesioperca&SpeciesName=lepidoptera&stockcode=14176
264,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9927&GenusName=Caffrogobius&SpeciesName=gilchristi&stockcode=10249
265,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1221&GenusName=Calamus&SpeciesName=bajonado&stockcode=1237
266,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3573&GenusName=Calamus&SpeciesName=brachysomus&stockcode=3769
267,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1222&GenusName=Calamus&SpeciesName=calamus&stockcode=1238
268,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1225&GenusName=Calamus&SpeciesName=leucosteus&stockcode=1241
269,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1227&GenusName=Calamus&SpeciesName=penna&stockcode=1243
270,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1228&GenusName=Calamus&SpeciesName=pennatula&stockcode=1244
271,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10922&GenusName=Callichthys&SpeciesName=callichthys&stockcode=11246
272,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=55255&GenusName=Calliclinus&SpeciesName=geniguttatus&stockcode=45767
273,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=17468&GenusName=Callionymus&SpeciesName=enneactis&stockcode=15647
274,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1807&GenusName=Callionymus&SpeciesName=maculatus&stockcode=2003
275,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1784&GenusName=Callionymus&SpeciesName=risso&stockcode=1980
276,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7255&GenusName=Callogobius&SpeciesName=hasseltii&stockcode=7428
277,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8399&GenusName=Callorhinchus&SpeciesName=callorynchus&stockcode=8713
278,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2743&GenusName=Campostoma&SpeciesName=anomalum&stockcode=2939
279,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2744&GenusName=Campostoma&SpeciesName=oligolepis&stockcode=2940
280,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=16991&GenusName=Cancelloxus&SpeciesName=elongatus&stockcode=15390
281,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4277&GenusName=Cantherhines&SpeciesName=macrocerus&stockcode=4473
282,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1082&GenusName=Cantherhines&SpeciesName=pullus&stockcode=1098
283,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4279&GenusName=Canthidermis&SpeciesName=sufflamen&stockcode=4475
284,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7840&GenusName=Canthigaster&SpeciesName=amboinensis&stockcode=8150
285,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7845&GenusName=Canthigaster&SpeciesName=coronata&stockcode=8155
286,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7844&GenusName=Canthigaster&SpeciesName=jactator&stockcode=8154
287,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4291&GenusName=Canthigaster&SpeciesName=rostrata&stockcode=4487
288,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=54&GenusName=Capros&SpeciesName=aper&stockcode=64
289,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1923&GenusName=Carangoides&SpeciesName=bajad&stockcode=2119
290,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1913&GenusName=Carangoides&SpeciesName=bartholomaei&stockcode=2109
291,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4441&GenusName=Carangoides&SpeciesName=chrysophrys&stockcode=4639
292,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1924&GenusName=Carangoides&SpeciesName=coeruleopinnatus&stockcode=2120
293,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1921&GenusName=Carangoides&SpeciesName=ferdau&stockcode=2117
294,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1926&GenusName=Carangoides&SpeciesName=fulvoguttatus&stockcode=2122
295,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1914&GenusName=Carangoides&SpeciesName=humerosus&stockcode=2110
296,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4443&GenusName=Carangoides&SpeciesName=malabaricus&stockcode=4641
297,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1909&GenusName=Carangoides&SpeciesName=orthogrammus&stockcode=2105
298,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1915&GenusName=Carangoides&SpeciesName=otrynter&stockcode=2111
299,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1912&GenusName=Carangoides&SpeciesName=talamparoides&stockcode=2108
300,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1896&GenusName=Caranx&SpeciesName=bucculentus&stockcode=2092
301,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1933&GenusName=Caranx&SpeciesName=crysos&stockcode=2129
302,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=71&GenusName=Caranx&SpeciesName=hippos&stockcode=267
303,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1895&GenusName=Caranx&SpeciesName=ignobilis&stockcode=2091
304,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1935&GenusName=Caranx&SpeciesName=latus&stockcode=2131
305,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1936&GenusName=Caranx&SpeciesName=lugubris&stockcode=2132
306,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1906&GenusName=Caranx&SpeciesName=melampygus&stockcode=2102
307,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6360&GenusName=Caranx&SpeciesName=papuensis&stockcode=6676
308,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1918&GenusName=Caranx&SpeciesName=ruber&stockcode=2114
309,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1917&GenusName=Caranx&SpeciesName=sexfasciatus&stockcode=2113
310,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=271&GenusName=Carassius&SpeciesName=auratus&stockcode=285
311,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6376&GenusName=Carassius&SpeciesName=gibelio&stockcode=6695
312,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=857&GenusName=Carcharhinus&SpeciesName=acronotus&stockcode=873
313,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=858&GenusName=Carcharhinus&SpeciesName=albimarginatus&stockcode=874
314,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=859&GenusName=Carcharhinus&SpeciesName=altimus&stockcode=875
315,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=860&GenusName=Carcharhinus&SpeciesName=amblyrhynchoides&stockcode=876
316,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=861&GenusName=Carcharhinus&SpeciesName=amblyrhynchos&stockcode=877
317,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=862&GenusName=Carcharhinus&SpeciesName=amboinensis&stockcode=878
318,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=864&GenusName=Carcharhinus&SpeciesName=brachyurus&stockcode=880
319,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=865&GenusName=Carcharhinus&SpeciesName=brevipinna&stockcode=881
320,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=866&GenusName=Carcharhinus&SpeciesName=cautus&stockcode=882
321,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=867&GenusName=Carcharhinus&SpeciesName=dussumieri&stockcode=883
322,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=868&GenusName=Carcharhinus&SpeciesName=falciformis&stockcode=884
323,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=869&GenusName=Carcharhinus&SpeciesName=fitzroyensis&stockcode=885
324,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=870&GenusName=Carcharhinus&SpeciesName=galapagensis&stockcode=886
325,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=872&GenusName=Carcharhinus&SpeciesName=isodon&stockcode=888
326,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=873&GenusName=Carcharhinus&SpeciesName=leucas&stockcode=889
327,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=874&GenusName=Carcharhinus&SpeciesName=limbatus&stockcode=890
328,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=875&GenusName=Carcharhinus&SpeciesName=longimanus&stockcode=891
329,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=876&GenusName=Carcharhinus&SpeciesName=macloti&stockcode=892
330,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=877&GenusName=Carcharhinus&SpeciesName=melanopterus&stockcode=893
331,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=878&GenusName=Carcharhinus&SpeciesName=obscurus&stockcode=894
332,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=879&GenusName=Carcharhinus&SpeciesName=perezi&stockcode=895
333,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=880&GenusName=Carcharhinus&SpeciesName=plumbeus&stockcode=896
334,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=881&GenusName=Carcharhinus&SpeciesName=porosus&stockcode=897
335,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=882&GenusName=Carcharhinus&SpeciesName=sealei&stockcode=898
336,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=883&GenusName=Carcharhinus&SpeciesName=signatus&stockcode=899
337,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=884&GenusName=Carcharhinus&SpeciesName=sorrah&stockcode=900
338,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=15721&GenusName=Carcharhinus&SpeciesName=tilstoni&stockcode=14846
339,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=747&GenusName=Carcharias&SpeciesName=taurus&stockcode=763
340,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=751&GenusName=Carcharodon&SpeciesName=carcharias&stockcode=767
341,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=24125&GenusName=Careproctus&SpeciesName=cyclocephalus&stockcode=19180
342,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=16269&GenusName=Caspiosoma&SpeciesName=caspium&stockcode=15007
343,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=960&GenusName=Cathorops&SpeciesName=spixii&stockcode=976
344,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2962&GenusName=Catostomus&SpeciesName=catostomus&stockcode=3158
345,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2965&GenusName=Catostomus&SpeciesName=commersonii&stockcode=3161
346,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2980&GenusName=Catostomus&SpeciesName=tahoensis&stockcode=3176
347,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=987&GenusName=Caulolatilus&SpeciesName=microps&stockcode=1003
348,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3779&GenusName=Cebidichthys&SpeciesName=violaceus&stockcode=3975
349,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=16339&GenusName=Centrolabrus&SpeciesName=melanocercus&stockcode=15050
350,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=648&GenusName=Centrophorus&SpeciesName=granulosus&stockcode=664
351,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=653&GenusName=Centrophorus&SpeciesName=squamosus&stockcode=669
352,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1013&GenusName=Centropomus&SpeciesName=ensiferus&stockcode=1029
353,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6428&GenusName=Centropomus&SpeciesName=nigrescens&stockcode=6749
354,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10978&GenusName=Centropomus&SpeciesName=robalito&stockcode=11301
355,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=345&GenusName=Centropomus&SpeciesName=undecimalis&stockcode=359
356,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=361&GenusName=Centropristis&SpeciesName=striata&stockcode=375
357,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3607&GenusName=Centropyge&SpeciesName=argi&stockcode=3803
358,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=656&GenusName=Centroscyllium&SpeciesName=fabricii&stockcode=672
359,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=661&GenusName=Centroscyllium&SpeciesName=ritteri&stockcode=677
360,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=662&GenusName=Centroscymnus&SpeciesName=coelolepis&stockcode=678
361,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=663&GenusName=Centroscymnus&SpeciesName=crepidater&stockcode=679
362,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6396&GenusName=Cephalopholis&SpeciesName=argus&stockcode=6717
363,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6444&GenusName=Cephalopholis&SpeciesName=boenak&stockcode=6766
364,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12&GenusName=Cephalopholis&SpeciesName=cruentata&stockcode=18
365,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8816&GenusName=Cephalopholis&SpeciesName=fulva&stockcode=9137
366,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6447&GenusName=Cephalopholis&SpeciesName=hemistiktos&stockcode=6769
367,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6449&GenusName=Cephalopholis&SpeciesName=microprion&stockcode=6771
368,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6450&GenusName=Cephalopholis&SpeciesName=miniata&stockcode=6772
