,Larvae_Information
203,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6066&GenusName=Aspidontus&SpeciesName=taeniatus&stockcode=6380
204,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=8040&GenusName=Aspidontus&SpeciesName=tractus&stockcode=8351
205,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4157&GenusName=Aspidophoroides&SpeciesName=monopterygius&stockcode=4353
206,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4158&GenusName=Aspidophoroides&SpeciesName=olrikii&stockcode=4354
207,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3908&GenusName=Assurger&SpeciesName=anzac&stockcode=4104
208,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7200&GenusName=Asterropteryx&SpeciesName=semipunctata&stockcode=7330
209,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10325&GenusName=Astronesthes&SpeciesName=cyaneus&stockcode=10648
210,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=791&GenusName=Atelomycterus&SpeciesName=macleayi&stockcode=807
211,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=518&GenusName=Atheresthes&SpeciesName=evermanni&stockcode=534
212,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=517&GenusName=Atheresthes&SpeciesName=stomias&stockcode=533
213,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1696&GenusName=Atherina&SpeciesName=boyeri&stockcode=1892
214,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1697&GenusName=Atherina&SpeciesName=hepsetus&stockcode=1893
215,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=45&GenusName=Atherina&SpeciesName=presbyter&stockcode=55
216,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13511&GenusName=Atherinella&SpeciesName=eriarcha&stockcode=13664
217,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13515&GenusName=Atherinella&SpeciesName=nepenthe&stockcode=13667
218,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1302&GenusName=Atherinomorus&SpeciesName=duodecimalis&stockcode=1320
219,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1303&GenusName=Atherinomorus&SpeciesName=lacunosus&stockcode=1321
220,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3235&GenusName=Atherinops&SpeciesName=affinis&stockcode=3431
221,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3236&GenusName=Atherinopsis&SpeciesName=californiensis&stockcode=3432
222,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7302&GenusName=Atherion&SpeciesName=elymus&stockcode=7602
223,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=420&GenusName=Atractoscion&SpeciesName=aequidens&stockcode=434
224,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=17462&GenusName=Atrosalarias&SpeciesName=fuscus&stockcode=15642
225,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7559&GenusName=Atrosalarias&SpeciesName=holomelas&stockcode=7863
226,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59610&GenusName=Atrosalarias&SpeciesName=hosokawai&stockcode=49343
227,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1893&GenusName=Atule&SpeciesName=mate&stockcode=2089
228,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=52460&GenusName=Atypichthys&SpeciesName=strigatus&stockcode=43636
229,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4320&GenusName=Aulichthys&SpeciesName=japonicus&stockcode=4510
230,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13526&GenusName=Aulopus&SpeciesName=bajacali&stockcode=13678
231,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1698&GenusName=Aulopus&SpeciesName=filamentosus&stockcode=1895
232,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3270&GenusName=Aulorhynchus&SpeciesName=flavidus&stockcode=3466
233,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=23262&GenusName=Aulotrachichthys&SpeciesName=prosthemius&stockcode=18482
234,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=93&GenusName=Auxis&SpeciesName=rochei&stockcode=107
235,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=94&GenusName=Auxis&SpeciesName=thazard&stockcode=108
236,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=55069&GenusName=Avocettina&SpeciesName=bowersii&stockcode=45604
237,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5099&GenusName=Avocettina&SpeciesName=infans&stockcode=9539
238,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46543&GenusName=Axoclinus&SpeciesName=cocoensis&stockcode=39218
239,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46548&GenusName=Axoclinus&SpeciesName=multicinctus&stockcode=39220
240,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46550&GenusName=Axoclinus&SpeciesName=nigricaudus&stockcode=39222
241,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46602&GenusName=Axoclinus&SpeciesName=rubinoffi&stockcode=39260
242,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=66099&GenusName=Axoclinus&SpeciesName=storeyae&stockcode=56506
243,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1165&GenusName=Bairdiella&SpeciesName=chrysoura&stockcode=1181
244,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5200&GenusName=Bajacalifornia&SpeciesName=burragei&stockcode=5438
245,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7327&GenusName=Balistes&SpeciesName=capriscus&stockcode=7628
246,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=19&GenusName=Balistes&SpeciesName=vetula&stockcode=27
247,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2300&GenusName=Balistoides&SpeciesName=conspicillum&stockcode=2312
248,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6377&GenusName=Barbatula&SpeciesName=barbatula&stockcode=6696
249,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12138&GenusName=Barbodes&SpeciesName=carnaticus&stockcode=12464
250,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4472&GenusName=Barbus&SpeciesName=barbus&stockcode=4670
251,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=24326&GenusName=Barilius&SpeciesName=canarensis&stockcode=19310
252,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11721&GenusName=Bathophilus&SpeciesName=brevis&stockcode=12047
253,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46954&GenusName=Bathophilus&SpeciesName=filifer&stockcode=39545
254,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11568&GenusName=Bathophilus&SpeciesName=flemingi&stockcode=11894
255,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1699&GenusName=Bathophilus&SpeciesName=nigerrimus&stockcode=1894
256,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4162&GenusName=Bathyagonus&SpeciesName=pentacanthus&stockcode=4358
257,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22611&GenusName=Bathyblennius&SpeciesName=antholops&stockcode=17961
258,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13615&GenusName=Bathycongrus&SpeciesName=macrurus&stockcode=13721
259,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7094&GenusName=Bathydraco&SpeciesName=antarcticus&stockcode=7476
260,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7249&GenusName=Bathygobius&SpeciesName=cotticeps&stockcode=7419
261,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7201&GenusName=Bathygobius&SpeciesName=fuscus&stockcode=7331
262,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&stockcode=10887
263,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=9118&GenusName=Bathylagichthys&SpeciesName=greyae&stockcode=9439
264,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=9117&GenusName=Bathylagoides&SpeciesName=argyrogaster&stockcode=9438
265,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=56267&GenusName=Bathylagoides&SpeciesName=nigrigenys&stockcode=46321
266,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12543&GenusName=Bathylagoides&SpeciesName=wesethi&stockcode=12875
267,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6960&GenusName=Bathylagus&SpeciesName=antarcticus&stockcode=7268
268,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11833&GenusName=Bathylagus&SpeciesName=euryops&stockcode=12159
269,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22679&GenusName=Bathylagus&SpeciesName=pacificus&stockcode=18002
270,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=9119&GenusName=Bathylychnops&SpeciesName=exilis&stockcode=9440
271,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11841&GenusName=Bathysaurus&SpeciesName=ferox&stockcode=12167
272,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11843&GenusName=Bathysaurus&SpeciesName=mollis&stockcode=12169
273,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=14952&GenusName=Beliops&SpeciesName=xanthokrossos&stockcode=14436
274,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46554&GenusName=Bellapiscis&SpeciesName=lesleyae&stockcode=39230
275,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46328&GenusName=Bellapiscis&SpeciesName=medius&stockcode=39040
276,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=14255&GenusName=Bellator&SpeciesName=loxias&stockcode=14109
277,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=47&GenusName=Belone&SpeciesName=belone&stockcode=57
278,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2730&GenusName=Benthalbella&SpeciesName=dentata&stockcode=2926
279,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16617&GenusName=Benthalbella&SpeciesName=infans&stockcode=15150
280,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25299&GenusName=Benthalbella&SpeciesName=linguidens&stockcode=20041
281,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=8550&GenusName=Benthodesmus&SpeciesName=pacificus&stockcode=8865
282,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7423&GenusName=Benthosema&SpeciesName=fibulatum&stockcode=7725
283,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=21&GenusName=Benthosema&SpeciesName=glaciale&stockcode=31
284,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=50707&GenusName=Benthosema&SpeciesName=panamense&stockcode=42388
285,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10238&GenusName=Benthosema&SpeciesName=pterotum&stockcode=10561
286,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6589&GenusName=Benthosema&SpeciesName=suborbitale&stockcode=6911
287,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1320&GenusName=Beryx&SpeciesName=splendens&stockcode=1338
288,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12232&GenusName=Bidyanus&SpeciesName=bidyanus&stockcode=12558
289,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=9236&GenusName=Bleekeria&SpeciesName=mitsukurii&stockcode=9557
290,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7569&GenusName=Blenniella&SpeciesName=bilitonensis&stockcode=7873
291,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27178&GenusName=Blenniella&SpeciesName=caudolineata&stockcode=21263
292,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6047&GenusName=Blenniella&SpeciesName=chrysospilos&stockcode=6361
293,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16946&GenusName=Blenniella&SpeciesName=cyanostigma&stockcode=15362
294,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7871&GenusName=Blenniella&SpeciesName=gibbifrons&stockcode=8181
295,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27180&GenusName=Blenniella&SpeciesName=interrupta&stockcode=21265
296,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27181&GenusName=Blenniella&SpeciesName=leopardus&stockcode=21266
297,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27183&GenusName=Blenniella&SpeciesName=paula&stockcode=21268
298,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6051&GenusName=Blenniella&SpeciesName=periophthalmus&stockcode=6365
299,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5078&GenusName=Blennius&SpeciesName=normani&stockcode=5315
300,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=49&GenusName=Blennius&SpeciesName=ocellaris&stockcode=59
301,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46330&GenusName=Blennodon&SpeciesName=dorsalis&stockcode=39042
302,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4053&GenusName=Blepsias&SpeciesName=bilobus&stockcode=4249
303,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4054&GenusName=Blepsias&SpeciesName=cirrhosus&stockcode=4250
304,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4471&GenusName=Blicca&SpeciesName=bjoerkna&stockcode=4669
305,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5498&GenusName=Bodianus&SpeciesName=axillaris&stockcode=5777
306,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6580&GenusName=Bodianus&SpeciesName=bilunulatus&stockcode=6902
307,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=8270&GenusName=Bodianus&SpeciesName=diplotaenia&stockcode=8583
308,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5501&GenusName=Bodianus&SpeciesName=mesothorax&stockcode=5780
309,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1067&GenusName=Bodianus&SpeciesName=rufus&stockcode=1083
310,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7406&GenusName=Bolinichthys&SpeciesName=longipes&stockcode=7708
311,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=9965&GenusName=Bonapartia&SpeciesName=pedaliota&stockcode=10288
312,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=203&GenusName=Boops&SpeciesName=boops&stockcode=217
313,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=319&GenusName=Boreogadus&SpeciesName=saida&stockcode=333
314,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=57450&GenusName=Borophryne&SpeciesName=apogon&stockcode=46990
315,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4163&GenusName=Bothragonus&SpeciesName=swanii&stockcode=4359
316,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=207&GenusName=Bothus&SpeciesName=podas&stockcode=221
317,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51514&GenusName=Bovichtus&SpeciesName=angustifrons&stockcode=43049
318,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2079&GenusName=Brachymystax&SpeciesName=lenok&stockcode=2275
319,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13576&GenusName=Brachynectes&SpeciesName=fasciatus&stockcode=13706
320,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46458&GenusName=Brachyrhaphis&SpeciesName=rhabdophora&stockcode=39146
321,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=391&GenusName=Brama&SpeciesName=brama&stockcode=405
322,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1435&GenusName=Brama&SpeciesName=dussumieri&stockcode=1490
323,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3555&GenusName=Brama&SpeciesName=japonica&stockcode=3751
324,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=23468&GenusName=Brama&SpeciesName=myersi&stockcode=18648
325,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4593&GenusName=Branchiostegus&SpeciesName=japonicus&stockcode=4780
326,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=23168&GenusName=Bregmaceros&SpeciesName=arabicus&stockcode=18406
327,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3100&GenusName=Bregmaceros&SpeciesName=atlanticus&stockcode=3296
328,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=54789&GenusName=Bregmaceros&SpeciesName=bathymaster&stockcode=45361
329,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=56859&GenusName=Bregmaceros&SpeciesName=cantori&stockcode=46720
330,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59321&GenusName=Bregmaceros&SpeciesName=houdei&stockcode=49054
331,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=24833&GenusName=Bregmaceros&SpeciesName=japonicus&stockcode=19690
332,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13130&GenusName=Bregmaceros&SpeciesName=lanceolatus&stockcode=13439
333,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=8421&GenusName=Bregmaceros&SpeciesName=mcclellandi&stockcode=8735
334,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=8422&GenusName=Bregmaceros&SpeciesName=nectabanus&stockcode=8736
335,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=56834&GenusName=Bregmaceros&SpeciesName=neonectabanus&stockcode=46707
336,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=54159&GenusName=Bregmaceros&SpeciesName=pescadorus&stockcode=44918
337,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=24904&GenusName=Bregmaceros&SpeciesName=rarisquamosus&stockcode=19742
338,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13150&GenusName=Brevitrygon&SpeciesName=imbricata&stockcode=13476
339,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1591&GenusName=Brevoortia&SpeciesName=smithi&stockcode=1784
340,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1592&GenusName=Brevoortia&SpeciesName=tyrannus&stockcode=1785
341,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51&GenusName=Brosme&SpeciesName=brosme&stockcode=61
342,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3121&GenusName=Brosmophycis&SpeciesName=marginata&stockcode=3317
343,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=8275&GenusName=Brotula&SpeciesName=clarkae&stockcode=8588
344,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7297&GenusName=Brotula&SpeciesName=multibarbata&stockcode=7588
345,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1797&GenusName=Buenia&SpeciesName=affinis&stockcode=1993
346,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=52&GenusName=Buenia&SpeciesName=jeffreysii&stockcode=62
347,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=53&GenusName=Buglossidium&SpeciesName=luteum&stockcode=63
348,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=918&GenusName=Caesio&SpeciesName=caerulaurea&stockcode=934
349,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=15302&GenusName=Callanthias&SpeciesName=australis&stockcode=14615
350,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13004&GenusName=Callanthias&SpeciesName=japonicus&stockcode=13325
351,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1783&GenusName=Callanthias&SpeciesName=ruber&stockcode=1979
352,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13070&GenusName=Callionymus&SpeciesName=beniteguri&stockcode=13392
353,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=23&GenusName=Callionymus&SpeciesName=lyra&stockcode=34
354,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1807&GenusName=Callionymus&SpeciesName=maculatus&stockcode=2003
355,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22&GenusName=Callionymus&SpeciesName=reticulatus&stockcode=33
356,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1784&GenusName=Callionymus&SpeciesName=risso&stockcode=1980
357,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=26827&GenusName=Callionymus&SpeciesName=sagitta&stockcode=20990
358,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4356&GenusName=Calotomus&SpeciesName=japonicus&stockcode=4551
