,FAO_Catches
1247,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trisopterus+esmarkii
1248,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trisopterus+luscus
1249,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trisopterus+minutus
1250,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Cystophora+cristata
1251,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Tylosurus+crocodilus
1252,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Umbrina+canariensis
1253,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Umbrina+canosai
1254,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Umbrina+cirrosa
1255,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Uranoscopus+scaber
1256,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Haliotis+tuberculata
1257,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Urophycis+brasiliensis
1258,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Urophycis+chuss
1259,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Urophycis+tenuis
1260,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Variola+louti
1261,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Cancer+borealis
1262,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Cancer+pagurus
1263,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Vimba+vimba
1264,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Trachypenaeus+curvirostris
1265,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Argopecten+ventricosus
1266,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Xiphias+gladius
1267,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Xyrichtys+novacula
1268,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Upogebia+pugettensis
1269,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Zacco+platypus
1270,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Zanclorhynchus+spinifer
1271,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Dipturus+chilensis
1272,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Zearaja+nasuta
1273,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Zenopsis+conchifer
1274,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Zenopsis+nebulosus
1275,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Zeus+faber
1276,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Macrozoarces+americanus
1277,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Zoarces+viviparus
1278,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Brachyplatystoma+flavicans
