,Ecology
226,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60065&GenusName=Alburnoides&SpeciesName=economoui
227,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55255&GenusName=Alburnoides&SpeciesName=eichwaldii
228,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58492&GenusName=Alburnoides&SpeciesName=emineae
229,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60116&GenusName=Alburnoides&SpeciesName=freyhofi
230,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=57737&GenusName=Alburnoides&SpeciesName=holciki
231,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60117&GenusName=Alburnoides&SpeciesName=kosswigi
232,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60115&GenusName=Alburnoides&SpeciesName=kurui
233,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55221&GenusName=Alburnoides&SpeciesName=namaki
234,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55222&GenusName=Alburnoides&SpeciesName=nicolausi
235,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59245&GenusName=Alburnoides&SpeciesName=parhami
236,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58494&GenusName=Alburnoides&SpeciesName=recepi
237,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59246&GenusName=Alburnoides&SpeciesName=samiii
238,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60070&GenusName=Alburnoides&SpeciesName=strymonicus
239,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18220&GenusName=Alburnoides&SpeciesName=taeniatus
240,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60069&GenusName=Alburnoides&SpeciesName=thessalicus
241,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58493&GenusName=Alburnoides&SpeciesName=velioglui
242,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4954&GenusName=Alburnus&SpeciesName=alburnus
243,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59257&GenusName=Alburnus&SpeciesName=amirkabiri
244,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20381&GenusName=Alburnus&SpeciesName=belvica
245,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5749&GenusName=Alburnus&SpeciesName=chalcoides
246,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55158&GenusName=Alburnus&SpeciesName=istanbulensis
247,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55106&GenusName=Alburnus&SpeciesName=mentoides
248,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=43761&GenusName=Alburnus&SpeciesName=mossulensis
249,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=54354&GenusName=Alburnus&SpeciesName=sarmaticus
250,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60122&GenusName=Alburnus&SpeciesName=sava
251,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55107&GenusName=Alburnus&SpeciesName=scoranza
252,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59822&GenusName=Alburnus&SpeciesName=selcuklui
253,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9958&GenusName=Alburnus&SpeciesName=tarichi
254,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59770&GenusName=Alburnus&SpeciesName=timarensis
255,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=51076&GenusName=Alcichthys&SpeciesName=elongatus
256,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2231&GenusName=Alcolapia&SpeciesName=alcalica
257,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2230&GenusName=Alcolapia&SpeciesName=grahami
258,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=45106&GenusName=Alcolapia&SpeciesName=latilabris
259,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=45103&GenusName=Alcolapia&SpeciesName=ndalalani
260,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13270&GenusName=Aldrichetta&SpeciesName=forsteri
261,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7805&GenusName=Aldrovandia&SpeciesName=affinis
262,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9330&GenusName=Aldrovandia&SpeciesName=gracilis
263,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9332&GenusName=Aldrovandia&SpeciesName=oleosa
264,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9333&GenusName=Aldrovandia&SpeciesName=phalacra
265,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9334&GenusName=Aldrovandia&SpeciesName=rostrata
266,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2084&GenusName=Alectis&SpeciesName=alexandrina
267,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1004&GenusName=Alectis&SpeciesName=ciliaris
268,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=16&GenusName=Alectis&SpeciesName=indica
269,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3968&GenusName=Alectrias&SpeciesName=alectrolophus
270,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2085&GenusName=Alepes&SpeciesName=djedaba
271,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2099&GenusName=Alepes&SpeciesName=kleinii
272,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2086&GenusName=Alepes&SpeciesName=melanoptera
273,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2087&GenusName=Alepes&SpeciesName=vari
274,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2924&GenusName=Alepisaurus&SpeciesName=brevirostris
275,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=113&GenusName=Alepisaurus&SpeciesName=ferox
276,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9492&GenusName=Alepocephalus&SpeciesName=agassizii
277,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=48622&GenusName=Alepocephalus&SpeciesName=antipodianus
278,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9493&GenusName=Alepocephalus&SpeciesName=australis
279,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=244&GenusName=Alepocephalus&SpeciesName=bairdii
280,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7896&GenusName=Alepocephalus&SpeciesName=bicolor
281,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50059&GenusName=Alepocephalus&SpeciesName=dentifer
282,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18013&GenusName=Alepocephalus&SpeciesName=longiceps
283,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18016&GenusName=Alepocephalus&SpeciesName=longirostris
284,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5309&GenusName=Alepocephalus&SpeciesName=rostratus
285,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11916&GenusName=Alepocephalus&SpeciesName=tenebrosus
286,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18017&GenusName=Alepocephalus&SpeciesName=triangularis
287,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2599&GenusName=Alestes&SpeciesName=baremoze
288,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5469&GenusName=Alestes&SpeciesName=dentex
289,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5470&GenusName=Alestes&SpeciesName=macrophthalmus
290,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=57115&GenusName=Alestopetersius&SpeciesName=conspectus
291,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39138&GenusName=Alfaro&SpeciesName=cultratus
292,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21384&GenusName=Alionematichthys&SpeciesName=riukiuensis
293,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6712&GenusName=Allenbatrachus&SpeciesName=grunniens
294,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=44747&GenusName=Allips&SpeciesName=concolor
295,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=57149&GenusName=Alloblennius&SpeciesName=frondiculus
296,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19177&GenusName=Allocareproctus&SpeciesName=jordani
297,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13287&GenusName=Allocyttus&SpeciesName=niger
298,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9465&GenusName=Allocyttus&SpeciesName=verrucosus
299,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=105&GenusName=Allothunnus&SpeciesName=fallai
300,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39132&GenusName=Allotoca&SpeciesName=diazi
301,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6539&GenusName=Allotoca&SpeciesName=maculata
302,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6200&GenusName=Alopias&SpeciesName=pelagicus
303,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2730&GenusName=Alopias&SpeciesName=superciliosus
304,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2731&GenusName=Alopias&SpeciesName=vulpinus
305,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1767&GenusName=Alosa&SpeciesName=aestivalis
306,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1768&GenusName=Alosa&SpeciesName=alabamae
307,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55164&GenusName=Alosa&SpeciesName=algeriensis
308,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=115&GenusName=Alosa&SpeciesName=alosa
309,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1769&GenusName=Alosa&SpeciesName=braschnikowi
310,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1770&GenusName=Alosa&SpeciesName=caspia
311,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1771&GenusName=Alosa&SpeciesName=chrysochloris
312,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1772&GenusName=Alosa&SpeciesName=fallax
313,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=119&GenusName=Alosa&SpeciesName=immaculata
314,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1773&GenusName=Alosa&SpeciesName=kessleri
315,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20328&GenusName=Alosa&SpeciesName=macedonica
316,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1774&GenusName=Alosa&SpeciesName=maeotica
317,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1775&GenusName=Alosa&SpeciesName=mediocris
318,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1776&GenusName=Alosa&SpeciesName=pseudoharengus
319,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1777&GenusName=Alosa&SpeciesName=sapidissima
320,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1778&GenusName=Alosa&SpeciesName=saposchnikowii
321,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9048&GenusName=Alphestes&SpeciesName=afer
322,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9049&GenusName=Alphestes&SpeciesName=immaculatus
323,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14093&GenusName=Alphestes&SpeciesName=multiguttatus
324,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2390&GenusName=Alticorpus&SpeciesName=macrocleithrum
325,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2393&GenusName=Alticorpus&SpeciesName=peterdaviesi
326,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=43981&GenusName=Alticus&SpeciesName=anjouanae
327,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=46687&GenusName=Alticus&SpeciesName=arnoldorum
328,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39101&GenusName=Alticus&SpeciesName=kirkii
329,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10242&GenusName=Alticus&SpeciesName=monochrus
330,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=49344&GenusName=Alticus&SpeciesName=montanoi
331,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6345&GenusName=Alticus&SpeciesName=saliens
332,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=51012&GenusName=Alticus&SpeciesName=simplicirrus
333,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8445&GenusName=Altolamprologus&SpeciesName=calvus
334,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8446&GenusName=Altolamprologus&SpeciesName=compressiceps
335,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12158&GenusName=Altrichthys&SpeciesName=azurelineatus
336,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=49604&GenusName=Altrichthys&SpeciesName=curatus
337,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4469&GenusName=Aluterus&SpeciesName=heudelotii
338,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4470&GenusName=Aluterus&SpeciesName=monoceros
339,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1097&GenusName=Aluterus&SpeciesName=schoepfii
340,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4471&GenusName=Aluterus&SpeciesName=scriptus
341,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6993&GenusName=Amanses&SpeciesName=scopas
342,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60310&GenusName=Amaralia&SpeciesName=oviraptor
343,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4657&GenusName=Amarsipus&SpeciesName=carlsbergi
344,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=46979&GenusName=Amatitlania&SpeciesName=myrnae
345,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3811&GenusName=Amatitlania&SpeciesName=nigrofasciata
346,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14926&GenusName=Amatitlania&SpeciesName=sajica
347,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20933&GenusName=Amatitlania&SpeciesName=septemfasciata
348,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=570&GenusName=Amazonsprattus&SpeciesName=scintilla
349,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10872&GenusName=Ambassis&SpeciesName=agassizii
350,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14512&GenusName=Ambassis&SpeciesName=agrammus
351,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=51267&GenusName=Ambassis&SpeciesName=ambassis
352,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18530&GenusName=Ambassis&SpeciesName=ambassis
353,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12108&GenusName=Ambassis&SpeciesName=buruensis
354,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10222&GenusName=Ambassis&SpeciesName=dussumieri
355,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5035&GenusName=Ambassis&SpeciesName=gymnocephalus
356,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5392&GenusName=Ambassis&SpeciesName=interrupta
357,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14513&GenusName=Ambassis&SpeciesName=jacksoniensis
358,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6291&GenusName=Ambassis&SpeciesName=kopsii
359,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14514&GenusName=Ambassis&SpeciesName=macleayi
360,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14515&GenusName=Ambassis&SpeciesName=marianus
361,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9555&GenusName=Ambassis&SpeciesName=miops
362,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14517&GenusName=Ambassis&SpeciesName=nalua
363,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8327&GenusName=Ambassis&SpeciesName=natalensis
364,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9556&GenusName=Ambassis&SpeciesName=urotaenia
365,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=42109&GenusName=Ambastaia&SpeciesName=nigrolineata
366,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11234&GenusName=Ambastaia&SpeciesName=sidthimunki
367,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=43525&GenusName=Ambiserrula&SpeciesName=jugosa
368,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3557&GenusName=Ambloplites&SpeciesName=rupestris
369,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59545&GenusName=Amblyceps&SpeciesName=accari
370,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19657&GenusName=Amblyceps&SpeciesName=mangois
371,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=49810&GenusName=Amblyceps&SpeciesName=platycephalus
372,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60303&GenusName=Amblyceps&SpeciesName=waikhomi
373,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60302&GenusName=Amblyceps&SpeciesName=yunnanensis
374,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14904&GenusName=Amblychaeturichthys&SpeciesName=hexanema
375,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6127&GenusName=Amblycirrhitus&SpeciesName=bimacula
376,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3851&GenusName=Amblycirrhitus&SpeciesName=pinos
377,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18668&GenusName=Amblycirrhitus&SpeciesName=unimacula
378,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7390&GenusName=Amblyeleotris&SpeciesName=fasciata
379,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7391&GenusName=Amblyeleotris&SpeciesName=fontanesii
380,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6992&GenusName=Amblyeleotris&SpeciesName=guttata
381,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11940&GenusName=Amblyeleotris&SpeciesName=gymnocephala
382,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6841&GenusName=Amblyeleotris&SpeciesName=japonica
383,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39612&GenusName=Amblyeleotris&SpeciesName=macronema
