,Maturity_Studies
226,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3236&GenusName=Atherinopsis&SpeciesName=californiensis&fc=623
227,https://www.fishbase.de/Reproduction/MaturityList.php?ID=64704&GenusName=Atlantirivulus&SpeciesName=jurubatibensis&fc=601
228,https://www.fishbase.de/Reproduction/MaturityList.php?ID=14143&GenusName=Atlantoraja&SpeciesName=castelnaui&fc=685
229,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7609&GenusName=Atlantoraja&SpeciesName=cyclophora&fc=685
230,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54110&GenusName=Atlantoraja&SpeciesName=platana&fc=685
231,https://www.fishbase.de/Reproduction/MaturityList.php?ID=420&GenusName=Atractoscion&SpeciesName=aequidens&fc=331
232,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3578&GenusName=Atractoscion&SpeciesName=nobilis&fc=331
233,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7326&GenusName=Atractosteus&SpeciesName=tropicus&fc=34
234,https://www.fishbase.de/Reproduction/MaturityList.php?ID=941&GenusName=Atrobucca&SpeciesName=nibe&fc=331
235,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1929&GenusName=Atropus&SpeciesName=atropos&fc=314
236,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1893&GenusName=Atule&SpeciesName=mate&fc=314
237,https://www.fishbase.de/Reproduction/MaturityList.php?ID=57150&GenusName=Auchenipterus&SpeciesName=osteomystax&fc=147
238,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2438&GenusName=Auchenoglanis&SpeciesName=occidentalis&fc=668
239,https://www.fishbase.de/Reproduction/MaturityList.php?ID=795&GenusName=Aulohalaelurus&SpeciesName=labiosus&fc=10
240,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6088&GenusName=Aulopyge&SpeciesName=huegelii&fc=122
241,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3270&GenusName=Aulorhynchus&SpeciesName=flavidus&fc=572
242,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4679&GenusName=Australoheros&SpeciesName=facetus&fc=349
243,https://www.fishbase.de/Reproduction/MaturityList.php?ID=66160&GenusName=Australoheros&SpeciesName=perdi&fc=349
244,https://www.fishbase.de/Reproduction/MaturityList.php?ID=49540&GenusName=Austrolebias&SpeciesName=viarius&fc=601
245,https://www.fishbase.de/Reproduction/MaturityList.php?ID=93&GenusName=Auxis&SpeciesName=rochei&fc=416
246,https://www.fishbase.de/Reproduction/MaturityList.php?ID=94&GenusName=Auxis&SpeciesName=thazard&fc=416
247,https://www.fishbase.de/Reproduction/MaturityList.php?ID=27290&GenusName=Awaous&SpeciesName=guamensis&fc=405
248,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16309&GenusName=Babka&SpeciesName=gymnotrachelus&fc=405
249,https://www.fishbase.de/Reproduction/MaturityList.php?ID=959&GenusName=Bagre&SpeciesName=marinus&fc=145
250,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5462&GenusName=Bagrus&SpeciesName=bajad&fc=130
251,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6519&GenusName=Bagrus&SpeciesName=docmak&fc=130
252,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4721&GenusName=Bagrus&SpeciesName=meridionalis&fc=130
253,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12045&GenusName=Bahaba&SpeciesName=taipingensis&fc=331
254,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1165&GenusName=Bairdiella&SpeciesName=chrysoura&fc=331
255,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1166&GenusName=Bairdiella&SpeciesName=ronchus&fc=331
256,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7327&GenusName=Balistes&SpeciesName=capriscus&fc=445
257,https://www.fishbase.de/Reproduction/MaturityList.php?ID=19&GenusName=Balistes&SpeciesName=vetula&fc=445
258,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6374&GenusName=Ballerus&SpeciesName=ballerus&fc=122
259,https://www.fishbase.de/Reproduction/MaturityList.php?ID=23045&GenusName=Ballerus&SpeciesName=sapa&fc=122
260,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6377&GenusName=Barbatula&SpeciesName=barbatula&fc=692
261,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65106&GenusName=Barbatula&SpeciesName=quignardi&fc=692
262,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4472&GenusName=Barbus&SpeciesName=barbus&fc=122
263,https://www.fishbase.de/Reproduction/MaturityList.php?ID=25792&GenusName=Barbus&SpeciesName=caninus&fc=122
264,https://www.fishbase.de/Reproduction/MaturityList.php?ID=61870&GenusName=Barbus&SpeciesName=carpathicus&fc=122
265,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47765&GenusName=Barbus&SpeciesName=ciscaucasicus&fc=122
266,https://www.fishbase.de/Reproduction/MaturityList.php?ID=25847&GenusName=Barbus&SpeciesName=cyclolepis&fc=122
267,https://www.fishbase.de/Reproduction/MaturityList.php?ID=68280&GenusName=Barbus&SpeciesName=cyri&fc=122
268,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9591&GenusName=Barbus&SpeciesName=haasi&fc=122
269,https://www.fishbase.de/Reproduction/MaturityList.php?ID=48353&GenusName=Barbus&SpeciesName=kubanicus&fc=122
270,https://www.fishbase.de/Reproduction/MaturityList.php?ID=25852&GenusName=Barbus&SpeciesName=peloponnesius&fc=122
271,https://www.fishbase.de/Reproduction/MaturityList.php?ID=25854&GenusName=Barbus&SpeciesName=plebejus&fc=122
272,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9628&GenusName=Barbus&SpeciesName=prespensis&fc=122
273,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65111&GenusName=Barbus&SpeciesName=strumicae&fc=122
274,https://www.fishbase.de/Reproduction/MaturityList.php?ID=25952&GenusName=Barbus&SpeciesName=tauricus&fc=122
275,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46148&GenusName=Barbus&SpeciesName=tyberinus&fc=122
276,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65112&GenusName=Barbus&SpeciesName=waleckii&fc=122
277,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46431&GenusName=Bathygobius&SpeciesName=meggitti&fc=405
278,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6960&GenusName=Bathylagus&SpeciesName=antarcticus&fc=84
279,https://www.fishbase.de/Reproduction/MaturityList.php?ID=23545&GenusName=Bathymaster&SpeciesName=derjugini&fc=369
280,https://www.fishbase.de/Reproduction/MaturityList.php?ID=51178&GenusName=Bathyraja&SpeciesName=albomaculata&fc=685
281,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2555&GenusName=Bathyraja&SpeciesName=aleutica&fc=685
282,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54021&GenusName=Bathyraja&SpeciesName=maculata&fc=685
283,https://www.fishbase.de/Reproduction/MaturityList.php?ID=22561&GenusName=Bathyraja&SpeciesName=matsubarai&fc=685
284,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2564&GenusName=Bathyraja&SpeciesName=parmifera&fc=685
285,https://www.fishbase.de/Reproduction/MaturityList.php?ID=22558&GenusName=Bathyraja&SpeciesName=violacea&fc=685
286,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6381&GenusName=Bathytoshia&SpeciesName=brevicaudata&fc=20
287,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2572&GenusName=Bathytoshia&SpeciesName=centroura&fc=20
288,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4933&GenusName=Batrachoides&SpeciesName=liberiensis&fc=189
289,https://www.fishbase.de/Reproduction/MaturityList.php?ID=969&GenusName=Batrachoides&SpeciesName=surinamensis&fc=189
290,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46554&GenusName=Bellapiscis&SpeciesName=lesleyae&fc=390
291,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47&GenusName=Belone&SpeciesName=belone&fc=207
292,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63814&GenusName=Benthobatis&SpeciesName=yangi&fc=503
293,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3909&GenusName=Benthodesmus&SpeciesName=elongatus&fc=415
294,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47936&GenusName=Benthophilus&SpeciesName=grimmi&fc=405
295,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47931&GenusName=Benthophilus&SpeciesName=macrocephalus&fc=405
296,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16265&GenusName=Benthophilus&SpeciesName=stellatus&fc=405
297,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7423&GenusName=Benthosema&SpeciesName=fibulatum&fc=167
298,https://www.fishbase.de/Reproduction/MaturityList.php?ID=21&GenusName=Benthosema&SpeciesName=glaciale&fc=167
299,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6589&GenusName=Benthosema&SpeciesName=suborbitale&fc=167
300,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2556&GenusName=Beringraja&SpeciesName=binoculata&fc=19
301,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2566&GenusName=Beringraja&SpeciesName=rhina&fc=19
302,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1320&GenusName=Beryx&SpeciesName=splendens&fc=240
303,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12232&GenusName=Bidyanus&SpeciesName=bidyanus&fc=299
304,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16946&GenusName=Blenniella&SpeciesName=cyanostigma&fc=392
305,https://www.fishbase.de/Reproduction/MaturityList.php?ID=27181&GenusName=Blenniella&SpeciesName=leopardus&fc=392
306,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4471&GenusName=Blicca&SpeciesName=bjoerkna&fc=122
307,https://www.fishbase.de/Reproduction/MaturityList.php?ID=15864&GenusName=Boleophthalmus&SpeciesName=pectinirostris&fc=405
308,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7405&GenusName=Bolinichthys&SpeciesName=distofax&fc=167
309,https://www.fishbase.de/Reproduction/MaturityList.php?ID=11875&GenusName=Bolinichthys&SpeciesName=indicus&fc=167
310,https://www.fishbase.de/Reproduction/MaturityList.php?ID=11876&GenusName=Bolinichthys&SpeciesName=photothorax&fc=167
311,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7407&GenusName=Bolinichthys&SpeciesName=supralateralis&fc=167
312,https://www.fishbase.de/Reproduction/MaturityList.php?ID=203&GenusName=Boops&SpeciesName=boops&fc=330
313,https://www.fishbase.de/Reproduction/MaturityList.php?ID=319&GenusName=Boreogadus&SpeciesName=saida&fc=183
314,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10320&GenusName=Bostockia&SpeciesName=porosa&fc=288
315,https://www.fishbase.de/Reproduction/MaturityList.php?ID=8274&GenusName=Bothus&SpeciesName=constellatus&fc=439
316,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6008&GenusName=Boulengerochromis&SpeciesName=microlepis&fc=349
317,https://www.fishbase.de/Reproduction/MaturityList.php?ID=59309&GenusName=Bovichtus&SpeciesName=diacanthus&fc=381
318,https://www.fishbase.de/Reproduction/MaturityList.php?ID=400&GenusName=Brachydeuterus&SpeciesName=auritus&fc=327
319,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3625&GenusName=Brachyistius&SpeciesName=frenatus&fc=348
320,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2079&GenusName=Brachymystax&SpeciesName=lenok&fc=76
321,https://www.fishbase.de/Reproduction/MaturityList.php?ID=58421&GenusName=Brachyplatystoma&SpeciesName=rousseauxii&fc=150
322,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54793&GenusName=Brama&SpeciesName=australis&fc=319
323,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1435&GenusName=Brama&SpeciesName=dussumieri&fc=319
324,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3555&GenusName=Brama&SpeciesName=japonica&fc=319
325,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4593&GenusName=Branchiostegus&SpeciesName=japonicus&fc=308
326,https://www.fishbase.de/Reproduction/MaturityList.php?ID=24904&GenusName=Bregmaceros&SpeciesName=rarisquamosus&fc=182
327,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5207&GenusName=Brevimyrus&SpeciesName=niger&fc=40
328,https://www.fishbase.de/Reproduction/MaturityList.php?ID=13150&GenusName=Brevitrygon&SpeciesName=imbricata&fc=20
329,https://www.fishbase.de/Reproduction/MaturityList.php?ID=68228&GenusName=Brevitrygon&SpeciesName=javaensis&fc=20
330,https://www.fishbase.de/Reproduction/MaturityList.php?ID=15484&GenusName=Brevitrygon&SpeciesName=walga&fc=20
331,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1589&GenusName=Brevoortia&SpeciesName=patronus&fc=43
332,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1592&GenusName=Brevoortia&SpeciesName=tyrannus&fc=43
333,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5209&GenusName=Brienomyrus&SpeciesName=longianalis&fc=40
334,https://www.fishbase.de/Reproduction/MaturityList.php?ID=51&GenusName=Brosme&SpeciesName=brosme&fc=505
335,https://www.fishbase.de/Reproduction/MaturityList.php?ID=13128&GenusName=Brustiarius&SpeciesName=nox&fc=145
336,https://www.fishbase.de/Reproduction/MaturityList.php?ID=13122&GenusName=Brustiarius&SpeciesName=solidus&fc=145
337,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5238&GenusName=Brycinus&SpeciesName=imberi&fc=518
338,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5231&GenusName=Brycinus&SpeciesName=leuciscus&fc=518
339,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5234&GenusName=Brycinus&SpeciesName=longipinnis&fc=518
340,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5240&GenusName=Brycinus&SpeciesName=macrolepidotus&fc=518
341,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5235&GenusName=Brycinus&SpeciesName=nurse&fc=518
342,https://www.fishbase.de/Reproduction/MaturityList.php?ID=48557&GenusName=Brycon&SpeciesName=orbignyanus&fc=687
343,https://www.fishbase.de/Reproduction/MaturityList.php?ID=51327&GenusName=Bryconamericus&SpeciesName=stramineus&fc=102
344,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46105&GenusName=Bryx&SpeciesName=analicarens&fc=258
345,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46107&GenusName=Bryx&SpeciesName=veleronis&fc=258
346,https://www.fishbase.de/Reproduction/MaturityList.php?ID=53&GenusName=Buglossidium&SpeciesName=luteum&fc=441
347,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46108&GenusName=Bulbonaricus&SpeciesName=brucei&fc=258
348,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12152&GenusName=Bunocephalus&SpeciesName=coracoideus&fc=148
349,https://www.fishbase.de/Reproduction/MaturityList.php?ID=822&GenusName=Bythaelurus&SpeciesName=lutarius&fc=10
350,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9927&GenusName=Caffrogobius&SpeciesName=gilchristi&fc=405
351,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9931&GenusName=Caffrogobius&SpeciesName=nudiceps&fc=405
352,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1221&GenusName=Calamus&SpeciesName=bajonado&fc=330
353,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1225&GenusName=Calamus&SpeciesName=leucosteus&fc=330
354,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1226&GenusName=Calamus&SpeciesName=nodosus&fc=330
355,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1229&GenusName=Calamus&SpeciesName=proridens&fc=330
356,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4697&GenusName=Callionymus&SpeciesName=belcheri&fc=435
357,https://www.fishbase.de/Reproduction/MaturityList.php?ID=23&GenusName=Callionymus&SpeciesName=lyra&fc=435
358,https://www.fishbase.de/Reproduction/MaturityList.php?ID=167&GenusName=Callorhinchus&SpeciesName=capensis&fc=24
359,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4722&GenusName=Callorhinchus&SpeciesName=milii&fc=24
360,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4357&GenusName=Calotomus&SpeciesName=spinidens&fc=364
361,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46111&GenusName=Campichthys&SpeciesName=nanus&fc=258
362,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6544&GenusName=Canthigaster&SpeciesName=valentini&fc=448
363,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63099&GenusName=Capoeta&SpeciesName=bergamae&fc=122
364,https://www.fishbase.de/Reproduction/MaturityList.php?ID=8725&GenusName=Capoeta&SpeciesName=sevangi&fc=122
365,https://www.fishbase.de/Reproduction/MaturityList.php?ID=48163&GenusName=Capoeta&SpeciesName=tinca&fc=122
366,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63654&GenusName=Capoeta&SpeciesName=umbla&fc=122
367,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54&GenusName=Capros&SpeciesName=aper&fc=252
368,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1923&GenusName=Carangoides&SpeciesName=bajad&fc=314
369,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1913&GenusName=Carangoides&SpeciesName=bartholomaei&fc=314
370,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1896&GenusName=Caranx&SpeciesName=bucculentus&fc=314
371,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1933&GenusName=Caranx&SpeciesName=crysos&fc=314
372,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1898&GenusName=Caranx&SpeciesName=heberi&fc=314
373,https://www.fishbase.de/Reproduction/MaturityList.php?ID=71&GenusName=Caranx&SpeciesName=hippos&fc=314
374,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1895&GenusName=Caranx&SpeciesName=ignobilis&fc=314
375,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1935&GenusName=Caranx&SpeciesName=latus&fc=314
376,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1936&GenusName=Caranx&SpeciesName=lugubris&fc=314
377,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1906&GenusName=Caranx&SpeciesName=melampygus&fc=314
378,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1899&GenusName=Caranx&SpeciesName=rhonchus&fc=314
379,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1918&GenusName=Caranx&SpeciesName=ruber&fc=314
380,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1897&GenusName=Caranx&SpeciesName=senegallus&fc=314
381,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1917&GenusName=Caranx&SpeciesName=sexfasciatus&fc=314
382,https://www.fishbase.de/Reproduction/MaturityList.php?ID=26489&GenusName=Carasobarbus&SpeciesName=canis&fc=122
383,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54718&GenusName=Carasobarbus&SpeciesName=luteus&fc=122
384,https://www.fishbase.de/Reproduction/MaturityList.php?ID=271&GenusName=Carassius&SpeciesName=auratus&fc=122
385,https://www.fishbase.de/Reproduction/MaturityList.php?ID=270&GenusName=Carassius&SpeciesName=carassius&fc=122
386,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6376&GenusName=Carassius&SpeciesName=gibelio&fc=122
387,https://www.fishbase.de/Reproduction/MaturityList.php?ID=857&GenusName=Carcharhinus&SpeciesName=acronotus&fc=11
388,https://www.fishbase.de/Reproduction/MaturityList.php?ID=858&GenusName=Carcharhinus&SpeciesName=albimarginatus&fc=11
389,https://www.fishbase.de/Reproduction/MaturityList.php?ID=859&GenusName=Carcharhinus&SpeciesName=altimus&fc=11
390,https://www.fishbase.de/Reproduction/MaturityList.php?ID=860&GenusName=Carcharhinus&SpeciesName=amblyrhynchoides&fc=11
391,https://www.fishbase.de/Reproduction/MaturityList.php?ID=861&GenusName=Carcharhinus&SpeciesName=amblyrhynchos&fc=11
392,https://www.fishbase.de/Reproduction/MaturityList.php?ID=862&GenusName=Carcharhinus&SpeciesName=amboinensis&fc=11
393,https://www.fishbase.de/Reproduction/MaturityList.php?ID=864&GenusName=Carcharhinus&SpeciesName=brachyurus&fc=11
